movie_id,title,genres,poster_url,overview,year,tmdb_rating
504,Monster,Crime|Drama,https://image.tmdb.org/t/p/w500/b45yfHtLk4TSSDxOLgMLBpShner.jpg,"In 1989, prostitute Aileen Wuornos befriends and enters a relationship with a young woman named Selby. Determined to straighten out her life, Aileen's limited education lands her back on the corner. She's raped by a trick, who she kills. A string of murder and robbery follows that ultimately leads Aileen to becoming America's first female serial killer.",2003,7.2
11034,"Great Gatsby, The",Drama,https://image.tmdb.org/t/p/w500/zCjwyhfDTFgunVVzBoEFzafpjbV.jpg,"Nick Carraway, a young Midwesterner now living on Long Island, finds himself fascinated by the mysterious past and lavish lifestyle of his neighbor, the nouveau riche Jay Gatsby. He is drawn into Gatsby's circle, becoming a witness to obsession and tragedy.",1974,6.3
65012,This Property is Condemned,Drama|Romance,https://image.tmdb.org/t/p/w500/rWeUgrZ3YMIWfU8IGqPguWw3EyG.jpg,"Owen Legate, a railroad official,  comes to Dodson, Mississippi to shut down the local railway - the town's main income. But Owen unexpectedly finds love with Dodson's flirt and main attraction, Alva Starr.",1966,6.4
34151,Blame It on the Bellboy,Comedy,https://image.tmdb.org/t/p/w500/aGyu2UhON2s0J0YdTWsTUvsFJ4g.jpg,"Mike Lawton, Maurice Horton, and Melvin Orton are three men who come to Venice. One of them is a hit man sent to take out a mobster. Another is a lech looking for a little action with a woman he never met, whom he was set up with. And one of them was sent by his employer to inspect a property his boss wants to buy. All three men stay at the same hotel. But when the bellboy gets their names mixed up and gives info meant for someone else. So one of them meets a Realtor who will whatever she has to, to close the sale. And another follows a woman looking for romance. And another goes to the home of the mobster who thinks he's sent there to kill him.",1992,5.3
15797,Only the Strong,Action,https://image.tmdb.org/t/p/w500/pPWV5rBhCgzlzhwkpdRG7a7UZqt.jpg,"Former Green Beret Louis Stevens returns to his hometown of Miami after completing military service in Brazil, only to learn that his old high school has become a haven for gangs and drug dealers. After Stevens uses his capoeira skills to kick several drug dealers off of the school property, Kerrigan, one of Stevens' old teachers, sees the impact that Stevens has on the students. Kerrigan gives him the task of teaching Capoeira to a handful of the worst at-risk students at the school.",1993,7.0
9548,"Adventures of Ford Fairlane, The",Action|Comedy,https://image.tmdb.org/t/p/w500/u6accimG7LmroR8WgNklEJS7oFq.jpg,"To the Los Angeles elite, Ford Fairlane is known as ""Mr. Rock 'n' Roll Detective."" This loudmouthed ladies' man serves an exclusive rock star clientele, who depend on his keen eye and smug discretion. So when a heavy-metal musician dies mid-concert, Fairlane is on the case before the lights come up. But things turn shocking when radio personality Johnny Crunch hires Fairlane to find a missing groupie mere hours before he is electrocuted live on air.",1990,6.1
11429,Beyond Re-Animator,Horror,https://image.tmdb.org/t/p/w500/iS4oB4nQEdO86Fvszqf6P2ejK44.jpg,"Once again tampering with mother nature to disastrous results, Dr. Herbert West continues his research while serving time in a maximum security prison for his previous exploits. West's limited prison-cell experiments are suddenly interrupted by the arrival of a new prison doctor and the brother of the girl who suffered from West's experiments 13 years earlier.",2003,5.9
14815,"Wind and the Lion, The",Adventure,https://image.tmdb.org/t/p/w500/3QLqEZL1kBBfKjVz3nAm5vJruRZ.jpg,"At the beginning of the 20th century an American woman is abducted in Morocco by Berbers, and the attempts to free her range from diplomatic pressure to military intervention.",1975,6.5
52036,"Company, The",Drama|Musical,https://image.tmdb.org/t/p/w500/kZpURQjJuGvl2a0xI01J8uocCWW.jpg,"Ensemble drama centered around a group of ballet dancers, with a focus on one young dancer who's poised to become a principal performer.",2003,5.2
30080,Ship of Fools,Drama,https://image.tmdb.org/t/p/w500/2LOe4Hu6Gxw6k76hLWhS8JVVILa.jpg,"Passengers on a ship traveling from Mexico to Europe in the 1930s represent society at large in that era. The crew is German, including the ship's Dr. Schumann, who falls in love with one of the passengers, La Condesa. A young American woman, Jenny, is traveling with the man she loves, David. Jenny is fascinated and puzzled by just who some of the other passengers are.",1965,6.6
427,Mon Oncle,Comedy,https://image.tmdb.org/t/p/w500/wH6RyPiXFy8INLbViVkchLVOmBc.jpg,"Genial, bumbling Monsieur Hulot loves his top-floor apartment in a grimy corner of the city, and cannot fathom why his sister's family has moved to the suburbs. Their house is an ultra-modern nightmare, which Hulot only visits for the sake of stealing away his rambunctious young nephew. Hulot's sister, however, wants to win him over to her new way of life, and conspires to set him up with a wife and job.",1958,7.4
3022,Dr. Jekyll and Mr. Hyde,Drama|Horror,https://image.tmdb.org/t/p/w500/2GDdW84XSX3BYMJ9tmnFkZOGJyB.jpg,"Dr. Jekyll believes good and evil exist in everyone and creates a potion that allows his evil side, Mr. Hyde, to come to the fore. He faces horrible consequences when he lets his dark side run amok.",1941,6.5
23152,People Will Talk,Comedy|Romance,https://image.tmdb.org/t/p/w500/w7wdYUwie8kBsEojZCF5gbTfVii.jpg,"A successful, unorthodox doctor befriends a young woman with suicidal ideations due to her pregnancy by her ex, a military reservist killed in action.",1951,7.1
23567,I Was a Male War Bride,Comedy|Romance,https://image.tmdb.org/t/p/w500/gwliIJs9TWlZAcp6k0cx0I81W5e.jpg,"After marrying an American lieutenant with whom he was assigned to work in post-war Germany, a French captain attempts to find a way to accompany her back to the States under the terms of the War Bride Act.",1949,6.9
22584,To Have and Have Not,Adventure|Drama|Romance|Thriller|War,https://image.tmdb.org/t/p/w500/m9RYIio23yClaO3fy5tcpYac1Gf.jpg,A Martinique charter boat skipper gets mixed up with the underground French resistance operatives during WWII.,1945,7.5
131313,Jane Eyre,Drama,https://image.tmdb.org/t/p/w500/r8glQlKrMyVgWtRKXkU9zUXlWT9.jpg,"After a bleak childhood, Jane Eyre goes out into the world to become a governess. As she lives happily in her new position at Thornfield Hall, she meet the dark, cold, and abrupt master of the house, Mr. Rochester. Jane and her employer grow close in friendship and she soon finds herself falling in love with him. Happiness seems to have found Jane at last, but could Mr. Rochester's terrible secret be about to destroy it forever?",1970,7.1
27725,High Sierra,Crime|Drama|Film-Noir|Thriller,https://image.tmdb.org/t/p/w500/fkP6yy25Wja6Sn3AIlZ4F1BWsy0.jpg,"Given a pardon from jail, Roy Earle gets back into the swing of things as he robs a swanky resort.",1941,7.1
16227,Dark Passage,Crime|Drama|Film-Noir|Romance|Thriller,https://image.tmdb.org/t/p/w500/dvwmiD6qQ05gojrFQRaFbdhbNDF.jpg,A man convicted of murdering his wife escapes from prison and works with a woman to try and prove his innocence.,1947,7.3
37833,Reefer Madness,Comedy|Drama,https://image.tmdb.org/t/p/w500/6LSqwjw6UsrGWPKsJUNxG3VA25a.jpg,"High-school principal Dr. Alfred Carroll relates to an audience of parents that marijuana can have devastating effects on teens: a drug supplier entices several restless teens, Mary and Jimmy Lane, sister and brother, and Bill, Mary's boyfriend, into frequenting a reefer house. Gradually, Bill and Jimmy are drawn into smoking dope, which affects their family lives.",1938,4.3
14239,Cool World,Animation|Comedy|Fantasy,https://image.tmdb.org/t/p/w500/mqzRUHNtFwmgJCmSnvq3JnX0xgZ.jpg,"While incarcerated for murder, cartoonist Jack Deebs found escape by creating Cool World, a series featuring a voluptuous femme fatale named Holli Would. But the artist becomes a prisoner of his own fantasies when Holli transports Jack into Cool World with a scheme to seduce him and bring herself to life. Hard-boiled detective Frank Harris – the only other human in Cool World – cautions Jack with the law: Noids (humans) don't have sex with doodles (cartoons). However, flesh proves weaker than ink as Holli takes human form in Las Vegas, staring in a trans-universal chase that threatens the destruction of both worlds.",1992,5.6
5205,Pumping Iron,Documentary,https://image.tmdb.org/t/p/w500/24bh2SaydGoP9Jsi7eP2TkWGkLd.jpg,Amateur and professional bodybuilders prepare for the 1975 Mr. Olympia and Mr. Universe contests as five-time champion Arnold Schwarzenegger defends his Mr. Olympia title against Serge Nubret and the shy young Lou Ferrigno.,1977,7.1
778,M. Hulot’s Holiday,Comedy,https://image.tmdb.org/t/p/w500/r4F4tsU0Ajeh9ZYUkWOJSYmioj7.jpg,"Monsieur Hulot, Jacques Tati’s endearing clown, takes a holiday at a seaside resort, where his presence provokes one catastrophe after another. Tati’s masterpiece of gentle slapstick is a series of effortlessly well-choreographed sight gags involving dogs, boats, and firecrackers; it was the first entry in the Hulot series and the film that launched its maker to international stardom.",1953,6.9
18995,D.O.A.,Drama|Film-Noir|Mystery,https://image.tmdb.org/t/p/w500/m7wZXWOt9XQKJT8r9pbAFo7jB46.jpg,"Frank Bigelow is about to die, and he knows it. The accountant has been poisoned and has only 24 hours before the lethal concoction kills him. Determined to find out who his murderer is, Frank, with the help of his assistant and girlfriend, Paula, begins to trace back over his last steps. As he frantically tries to unravel the mystery behind his own impending demise, his sleuthing leads him to a group of crooked businessmen and another murder.",1949,6.9
980,"Ox-Bow Incident, The",Drama|Western,https://image.tmdb.org/t/p/w500/1rzmL32QaewQbpO1zbhZKMDn5Gz.jpg,A posse discovers a trio of men they suspect of murder and cow theft and are split between handing them over to the law or lynching them on the spot.,1943,7.7
16933,They Drive by Night,Drama,https://image.tmdb.org/t/p/w500/uF0X3IMhPIFgbwzlbayUsj4I6Tc.jpg,"Joe and Paul Fabrini are Wildcat, or independent, truck drivers who have their own small one-truck business. The Fabrini boys constantly battle distributors, rivals and loan collectors, while trying to make a success of their transport company.",1940,6.9
5055,Ashes and Diamonds,Drama|War,https://image.tmdb.org/t/p/w500/nE8aqRvVnRQEqskiarnFhdJdk8g.jpg,"A young academy soldier, Maciek Chelmicki, is ordered to shoot the secretary of the KW PPR. A coincidence causes him to kill someone else. Meeting face to face with his victim, he gets a shock. He faces the necessity of repeating the assassination.  He meets Krystyna, a girl working as a barmaid in the restaurant of the ""Monopol"" hotel. His affection for her makes him even more aware of the senselessness of killing at the end of the war. Loyalty to the oath he took, and thus the obligation to obey the order, tips the scales.",1958,7.4
405,"Strada, La",Drama,https://image.tmdb.org/t/p/w500/rwjbT0zlsUDMztaCcWjlWuxaEL1.jpg,"When Gelsomina, a naïve young woman, is purchased from her impoverished mother by brutish circus strongman Zampanò to be his wife and partner, she loyally endures her husband's coldness and abuse as they travel the Italian countryside performing together. Soon Zampanò must deal with his jealousy and conflicted feelings about Gelsomina when she finds a kindred spirit in Il Matto, the carefree circus fool, and contemplates leaving Zampanò.",1954,7.9
4917,"Boy and His Dog, A",Sci-Fi,https://image.tmdb.org/t/p/w500/dMbkoFzD5sEQvEaqRsIh4pTBJVq.jpg,"Set in the year 2024 in post-apocalyptic America, 18-year old Vic and his telepathic dog, Blood, are scavengers in the desolate wilderness ravaged by World War IV, where survivors must battle for food and shelter in the desert-like wasteland. Vic and Blood eke out a meager existence, foraging for food and fighting gangs of cutthroats.",1975,6.3
28586,Tormented,Horror|Thriller,https://image.tmdb.org/t/p/w500/8sGHAZVgizrAO2ixNliGVLDgZwg.jpg,A jazz pianist is haunted by his dead ex-lover's crawling hand and floating head.,1960,4.9
17736,Where the Day Takes You,Drama,https://image.tmdb.org/t/p/w500/6W7pwB1o601kN8zySjHNz5X3QDK.jpg,"King is a young man, but he's already a veteran of life on the streets of Los Angeles. The de facto leader of a group of teenage runaways, King acts as a mentor to troubled kids such as gay hustler Little J and junkie Greg. When Heather, a beautiful girl from Chicago, starts hanging out with King and his crew, it changes the dynamic of the gang. However, it seems as though nothing will alter their dangerous lifestyle.",1992,6.1
3059,Intolerance: Love's Struggle Throughout the Ages,Drama,https://image.tmdb.org/t/p/w500/lJCabs4TMOsKfnl0BmA5Hf16Ezb.jpg,"The story of a poor young woman, separated by prejudice from her husband and baby, is interwoven with tales of intolerance from throughout history.",1916,7.1
11708,Chitty Chitty Bang Bang,Adventure|Children|Comedy|Fantasy|Musical,https://image.tmdb.org/t/p/w500/wJ62FzGeCAs6PjCIK1as6xzdIY5.jpg,"A hapless inventor finally finds success with a flying car, which a dictator from a foreign government sets out to take for himself.",1968,6.8
1954,The Butterfly Effect,Drama|Sci-Fi|Thriller,https://image.tmdb.org/t/p/w500/ea5iv7TWMh18fOKoRGgmtcg85Gx.jpg,"A young man struggles to access sublimated childhood memories. He finds a technique that allows him to travel back into the past, to occupy his childhood body and change history. However, he soon finds that every change he makes has unexpected consequences.",2004,7.6
9696,Ichi the Killer,Action|Comedy|Crime|Drama|Horror|Thriller,https://image.tmdb.org/t/p/w500/k8j4YLZlda98dqp9ErymKzjYowG.jpg,"As sadomasochistic yakuza enforcer Kakihara searches for his missing boss he comes across Ichi, a repressed and psychotic killer who may be able to inflict levels of pain that Kakihara has only dreamed of.",2001,7.0
12634,"Big Bounce, The",Comedy|Crime|Thriller,https://image.tmdb.org/t/p/w500/l6tzLXXGubnC6TbFgg8acfcvGRO.jpg,"A small-time con artist and a Hawaiian real estate developer's mischievous, enterprising mistress team up for a potential $200,000 score.",2004,5.0
15708,Latter Days,Comedy|Drama|Romance,https://image.tmdb.org/t/p/w500/uwzJL11Xp6h8stocOz6E8e2LWtB.jpg,"Christian, a hunky, 20-something, West Hollywood party boy gets more than he bargains for when he tries to seduce Aaron, a sexually confused Mormon missionary who moves into his apartment complex.",2004,6.8
21301,Barbershop 2: Back in Business,Comedy,https://image.tmdb.org/t/p/w500/n4sOe401udZJWJEOvKvSs3peZcB.jpg,"The continuing adventures of the barbers at Calvin's Barbershop. Gina, a stylist at the beauty shop next door, is now trying to cut in on his business. Calvin is again struggling to keep his father's shop and traditions alive--this time against urban developers looking to replace mom & pop establishments with name-brand chains. The world changes, but some things never go out of style--from current events and politics to relationships and love, you can still say anything you want at the barbershop.",2004,6.0
14114,You Got Served,Drama|Musical,https://image.tmdb.org/t/p/w500/nFwT3QisWFQa3Wlfnw1gC458xJn.jpg,"At Mr. Rad's Warehouse, the best hip-hop crews in Los Angeles compete for money and respect. But when a suburban crew crashes the party, stealing their dancers — and their moves — two warring friends have to pull together to represent the street.",2004,6.3
13505,"Perfect Score, The",Comedy|Crime,https://image.tmdb.org/t/p/w500/xflTliVBvCztaLzTJx9luHnSqwD.jpg,Six high school seniors decide to break into the Princeton Testing Center so they can steal the answers to their upcoming SAT tests and all get perfect scores.,2004,5.8
27329,Suriyothai,Action|Adventure|Drama|War,https://image.tmdb.org/t/p/w500/t7dh4Ex3xBJ1nwiPpRGxgCTUa3Y.jpg,"During the 16th century, as Thailand contends with both a civil war and Burmese invasion, a beautiful princess rises up to help protect the glory of the Kingdom of Ayothaya. Based on the life of Queen Suriyothai.",2001,5.7
20483,Catch That Kid,Action|Adventure|Children|Comedy|Crime,https://image.tmdb.org/t/p/w500/vNZTtrzrIsIAHzqH3143oWIzFjG.jpg,"A determined twelve-year-old mountain climber takes drastic action to save her injured father by planning a high-stakes bank heist, using her skills and teamwork to navigate the challenge.",2004,5.6
44539,An Amazing Couple,Comedy|Romance,https://image.tmdb.org/t/p/w500/gCfNIZuDMcKQTzcNDSCP4DkL3KK.jpg,"A woman, concerned by her husband's eccentric behavior, hires a detective to follow his every move -- which yields unexpected results.",2002,5.5
1278,"Dreamers, The",Drama,https://image.tmdb.org/t/p/w500/gBb7GGaFYPu7nEUYvC8G4LaJJN1.jpg,"When Isabelle and Theo invite Matthew to stay with them, what begins as a casual friendship ripens into a sensual voyage of discovery and desire in which nothing is off limits and everything is possible.",2003,7.2
13476,Win a Date with Tad Hamilton!,Comedy|Romance,,,,0.0
76176,"Hip Hop Witch, Da",Comedy|Horror|Thriller,https://image.tmdb.org/t/p/w500/xDWZQWzu3b4SryUxjfxoLebMLHk.jpg,"5 teenage rappers gets notice of a mysterious witch that supposedly lurks in the ghetto and those who are attacked by her gets a successful hip-hop career. In their search for the witch, they come across various rappers whom already been attacked and retells their experiences.",2000,1.9
11194,Touching the Void,Adventure|Documentary,https://image.tmdb.org/t/p/w500/fsydA5H8FSDaYlYWddfMpMpDUX.jpg,"The true story of Joe Simpson and Simon Yates' disastrous and nearly-fatal mountain climb of 6,344m Siula Grande in the Cordillera Huayhuash in the Peruvian Andes in 1985.",2003,7.5
11023,Thirteen,Drama,https://image.tmdb.org/t/p/w500/uzTLlZrNF6rMPBh5mUQu6vLnTtX.jpg,"When 13-year-old Tracy befriends Evie, the most popular girl in school, her life is turned upside down as Evie introduces her to a world of sex, drugs, and money. But it isn’t long before Tracy’s new lifestyle begins to take a heavy toll on her and her family.",2003,6.7
14292,Miracle,Drama,https://image.tmdb.org/t/p/w500/mxtej2th8t8x0ufVBTyhsO6Htxj.jpg,"When college coach Herb Brooks is hired to helm the 1980 U.S. men's Olympic hockey team, he brings a unique and brash style to the ice. After assembling a team of hot-headed college all-stars, who are humiliated in an early match, Brooks unites his squad against a common foe: the heavily-favored Soviet team.",2004,7.1
1824,50 First Dates,Comedy|Romance,https://image.tmdb.org/t/p/w500/lzUI2Cg7OMfcUNv3f7MywYNBjs6.jpg,"Henry is a player skilled at seducing women. But when this veterinarian meets Lucy, a girl with a quirky problem when it comes to total recall, he realizes it's possible to fall in love all over again…and again, and again. That's because the delightful Lucy has no short-term memory, so Henry must woo her day after day until he finally sweeps her off her feet.",2004,6.9
16784,Welcome to Mooseport,Comedy,https://image.tmdb.org/t/p/w500/lpaaUiaSZiW8YUoKA17RkV84mAW.jpg,"A US president who has retired after two terms in office returns to his hometown of Mooseport, Maine and decides to run for Mayor against another local candidate.",2004,5.1
337,Monsieur Ibrahim,Drama,https://image.tmdb.org/t/p/w500/lS4hx9X5v6cpoCzzQohZs7zD881.jpg,"Paris, 1960s. Momo, a resolute and independent Jewish teenager who lives with his father, a sullen and depressed man, in a working-class neighborhood, develops a close friendship with Monsieur Ibrahim, an elderly Muslim who owns a small grocery store.",2003,7.0
11221,Best Defense,Comedy|War,https://image.tmdb.org/t/p/w500/uBXYsO3jUU3H59YBILMPHbN9wiP.jpg,An engineer fails to get the bugs out of a tank before an Army officer has to use it in Kuwait.,1984,4.3
22561,Allegro non troppo,Animation|Comedy|Fantasy|Musical,https://image.tmdb.org/t/p/w500/xRAnD7yd6Qx8NYXfoW5GN6K5jiC.jpg,"An enterprising producer believes he has hit upon a winning concept: a program of original animated shorts set to classical music. Undeterred by warnings that this has already been done by an American named 'Prisney,' he rallies an orchestra of geriatric women, a bullish conductor, and an animator that he keeps locked in the dungeon. What could go wrong?",1976,7.1
43376,Diary of a Country Priest,Drama,https://image.tmdb.org/t/p/w500/mft7ZJqHxUyFaLL3ZYXX1MN2Gro.jpg,"An inexperienced, sickly priest shows up in the rural French community of Ambricourt, where he joins the community's clergy. But the locals don't take kindly to the priest, and his ascetic ways and unsociable demeanor make him an outcast. During Bible studies at the nearby girls school, he is continually mocked by his students. Then his attempt to intervene in a family feud backfires into a scandal. His failures, compounded with his declining health, begin to erode his faith.",1951,7.5
28963,"Thief of Bagdad, The",Action|Adventure|Fantasy,https://image.tmdb.org/t/p/w500/8t4CJ591N2FATf2yUiQNQk9p0tB.jpg,A recalcitrant thief vies with a duplicitous Mongol ruler for the hand of a beautiful princess.,1924,7.3
14430,Herod's Law,Comedy|Crime|Mystery,https://image.tmdb.org/t/p/w500/653dXbr6dXffXG0oN8OfZGShFRP.jpg,"In the 1940s, a small Mexican town has seen its last three mayors assassinated in rapid succession. A naive janitor is recruited to become the new mayor, and he believes he will modernize the little town and usher in a reign of peace. But the system corrupts him very quickly, and he takes to abusing his power while associating with an unscrupulous assortment of opportunists, hypocrites and criminals.",1999,7.9
9838,King Solomon's Mines,Adventure|Comedy,https://image.tmdb.org/t/p/w500/kpaW2gh0hjMPwoz30JL3gRKi2Ho.jpg,"Ever in search of adventure, explorer Allan Quatermain agrees to join the beautiful Jesse Huston on a mission to locate her archaeologist father, who has been abducted for his knowledge of the legendary mines of King Solomon. As the kidnappers, led by sinister German military officer Bockner, journey into the wilds of Africa, Allan and Jesse track the party and must contend with fierce natives and dangerous creatures, among other perils.",1985,5.4
2099,Raw Deal,Action,https://image.tmdb.org/t/p/w500/1Y2GgDyNJFELoSIVlRhFQSs23Uo.jpg,"Mark Kaminsky is kicked out of the FBI for his rough treatment of a suspect. He winds up as the sheriff of a small town in North Carolina. FBI Chief Harry Shannon, whose son has been killed by a mobster named Patrovina, enlists Kaminsky in a personal vendetta with a promise of reinstatement into the FBI if Patrovina is taken down. To accomplish this, he must go undercover and join Patrovina's gang.",1986,5.8
12775,Flesh & Blood,Action|Adventure|Drama|War,https://image.tmdb.org/t/p/w500/bjUYC4uC82oASTMPkb6iGCYOO2e.jpg,"A band of medieval mercenaries take revenge on a noble Lord who stiffs them by kidnapping the betrothed of the noble's son. As the plague and warfare cut a swathe of destruction throughout the land, the mercenaries hole up in a castle and await their fate.",1985,6.6
2576,The Diary of Anne Frank,Drama|War,https://image.tmdb.org/t/p/w500/i7kUdUAF9eTxQG7GdR6lKUK96En.jpg,"The true, harrowing story of a young Jewish girl who, with her family and their friends, is forced into hiding in an attic in Nazi-occupied Amsterdam.",1959,7.2
42852,"Goodbye, Mr. Chips",Drama|Romance,https://image.tmdb.org/t/p/w500/1M8yXsSglaW3CdUSX7uAxurwLtp.jpg,"Over several decades throughout the late 19th-century and early 20th-century, Mr Arthur Chipping rises from a shy, nervous teacher to the beloved, revered headmaster of Brookfield School, with his life and career shaped by his love for his wife and his unwavering dedication to his students.",1939,7.4
18841,"Lost Skeleton of Cadavra, The",Comedy|Horror|Sci-Fi,https://image.tmdb.org/t/p/w500/nGUjqu7DotLx6yfakAeqaj8D1FO.jpg,"A dedicated scientist, aided by his clueless wife, rolls up his shirt sleeves and tries to save the world from a radioactive monster, curious space aliens, an evil scientist and a crabby skeleton.",2001,6.2
11132,Confessions of a Teenage Drama Queen,Comedy,https://image.tmdb.org/t/p/w500/nQA9Ozh9ftLQyJvuKy6sl5zSlH2.jpg,"After moving to New Jersey, Lola bags a coveted role in a school play, which earns her the wrath of Carla, the most popular girl in school, who will do anything to ruin Lola's life.",2004,5.7
9352,EuroTrip,Adventure|Comedy,https://image.tmdb.org/t/p/w500/iLdO4PwbZCCQSa9rchZMwuJm9xe.jpg,"When Scott learns that his longtime cyber-buddy from Berlin is a gorgeous young woman, he and his friends embark on a trip across Europe.",2004,6.6
40454,"Follow Me, Boys!",Comedy|Drama,https://image.tmdb.org/t/p/w500/f9K6Opys2zr5B64EbfsnuxPmbRh.jpg,"Lem Siddons is part of a traveling band who has a dream of becoming a lawyer. Deciding to settle down, he finds a job as a stockboy in the general store of a small town. Trying to fit in, he volunteers to become scoutmaster of the newly formed Troop 1. Becoming more and more involved with the scout troop, he finds his plans to become a lawyer being put on the back burner, until he realizes that his life has been fulfilled helping the youth of the small town.",1966,6.5
11083,Kitchen Stories,Comedy|Drama,https://image.tmdb.org/t/p/w500/srIgymX8L1uYlNkRUVbOEYfcGex.jpg,"Swedish efficiency researchers come to Norway for a study of Norwegian men, to optimize their use of their kitchen. Folke Nilsson (Tomas Norström) is assigned to study the habits of Isak Bjørvik (Joachim Calmeyer). By the rules of the research institute, Folke has to sit on an umpire's chair in Isak's kitchen and observe him from there, but never talk to him. Isak stops using his kitchen and observes Folke through a hole in the ceiling instead. However, the two lonely men slowly overcome the initial post-war Norwegian-Swede distrust and become friends.",2003,7.0
11217,Club Dread,Comedy|Horror,https://image.tmdb.org/t/p/w500/9slWyVotwxZNthMcKoeFaK3tgNz.jpg,When a serial killer interrupts the fun at the swanky Coconut Pete's Coconut Beach Resort -- a hedonistic island paradise for swingers --- it's up to the club's staff to stop the violence ... or at least hide it!,2004,5.2
10677,Dirty Dancing: Havana Nights,Romance,https://image.tmdb.org/t/p/w500/5FnSCH592YIivbKtotq7YQanvmu.jpg,"In pre-revolution Cuba, Katey Miller is about to defy everyone's expectations. Instead of a parent-approved suitor, Katey is drawn to the sexy waiter, Javier, who spends his nights dancing in Havana's nightclubs. As she secretly learns to dance with Javier, she learns the meanings of love, sensuality and independence.",2004,6.4
13572,Twisted,Thriller,https://image.tmdb.org/t/p/w500/nfdfU9tYsEnjlFGoY2HabFMdHLi.jpg,"Recently promoted and transferred to the homicide division, Inspector Jessica Shepard feels pressure to prove herself -- and what better way than by solving San Francisco's latest murder? However, as Shepard and her partner, Mike Delmarco, soon discover, the victim shared a romantic connection to her. As more of Shepard's ex-lovers turn up dead, her mind starts to become unstable, and she begins to wonder if she could be the very killer she's trying to track down.",2004,5.6
338,"Good bye, Lenin!",Comedy|Drama,https://image.tmdb.org/t/p/w500/uHk1oGEbnvQGLnyiiYxTslZLoog.jpg,Alex Kerner's mother was in a coma while the Berlin wall fell. When she wakes up he must try to keep her from learning what happened (as she was an avid communist supporter) to avoid shocking her which could lead to another heart attack.,2003,7.5
615,"Passion of the Christ, The",Drama,https://image.tmdb.org/t/p/w500/rBM5o2HpmCfDejuIPybI09tkY3V.jpg,A graphic portrayal of the last twelve hours of Jesus of Nazareth's life.,2004,7.5
2023,Hidalgo,Adventure|Drama,https://image.tmdb.org/t/p/w500/iGzENlBPYJEFWZnye4t3nqWSSp1.jpg,"Set in 1890, this is the story of a Pony Express courier who travels to Arabia to compete with his horse, Hidalgo, in a dangerous race for a massive contest prize, in an adventure that sends the pair around the world...",2004,6.9
19345,Black Widow,Crime|Drama|Mystery|Thriller,,,,0.0
9384,Starsky & Hutch,Action|Comedy|Crime|Thriller,https://image.tmdb.org/t/p/w500/fmBYVkBjhVspPv3GGus84qhBo1a.jpg,"Join uptight David Starsky and laid-back Ken ""Hutch"" Hutchinson as they're paired for the first time as undercover cops. The new partners must overcome their differences to solve an important case with help from street informant Huggy Bear and persuasive criminal Reese Feldman.",2004,5.8
25935,"Reckoning, The",Crime|Drama,https://image.tmdb.org/t/p/w500/pv2ocoAR3b4TJ4oGQMIy1CJx2wQ.jpg,"In 14th Century England, this tale of murder and mystery follows a fugitive priest who falls in with a troupe of actors. As they arrive in a small town, the actors encounter a woman being sentenced to death for practicing witchcraft and murder. Discarding the expected bible stories, the actors now stage a performance based on the crime. Through the performance of the play, they discover a mystery.",2004,6.4
797,Persona,Drama,https://image.tmdb.org/t/p/w500/yPTntWP9Wvew8vHN0jB7Z1EvEUN.jpg,"A young nurse, Alma, is put in charge of Elisabeth Vogler: an actress who is seemingly healthy in all respects, but will not talk. As they spend time together, Alma speaks to Elisabeth constantly, never receiving any answer.",1966,8.1
24548,Just One of the Guys,Comedy,https://image.tmdb.org/t/p/w500/7ffvsRv8ueYYK0H3zocmNRPd8yN.jpg,"When Terry Griffith loses her high school's writing competition, she's convinced that it's because she's a girl. So Terry decides to change high schools and pose as a boy to prove her point. Her brother, Buddy, helps her pass as a guy so well that she is soon making friends with the boys at school, including the attractive Rick, who becomes her new best friend. But her gender-swapping makes things difficult when she falls in love with him.",1985,6.4
25955,Pickup on South Street,Film-Noir,https://image.tmdb.org/t/p/w500/et4fY4BxLyAPwxvUFUbzCUrGsjR.jpg,"In New York City, an insolent pickpocket, Skip McCoy, inadvertently sets off a chain of events when he targets ex-prostitute Candy and steals her wallet. Unaware that she has been making deliveries of highly classified information to the communists, Candy, who has been trailed by FBI agents for months in hopes of nabbing the spy ringleader, is sent by her ex-boyfriend, Joey, to find Skip and retrieve the valuable microfilm he now holds.",1953,7.4
29084,"Corbeau, Le",Crime|Drama|Thriller,https://image.tmdb.org/t/p/w500/6Oh4hCD2nni5JJpGGIhD3CutfNI.jpg,"Remy Germain is a doctor in a French town who becomes the focus of a vicious smear campaign, as letters accusing him of having an affair and performing unlawful abortions are mailed to village leaders. The mysterious writer, who signs each letter as ""Le Corbeau"" (The Raven) soon targets the whole town, exposing everyone's dark secrets.",1943,7.5
41876,"Damned, The",Drama|War,https://image.tmdb.org/t/p/w500/ncrB07xLfGzbw10JE1vjQ7gQIT8.jpg,"In the early days of Nazi Germany, a powerful noble family must adjust to life under the new dictatorship regime.",1969,7.3
1586,Secret Window,Mystery|Thriller,https://image.tmdb.org/t/p/w500/hvzw4wufKZkDCTPVeG71Z7pGfZh.jpg,"Mort Rainey, a writer just emerging from a painful divorce with his ex-wife, is stalked at his remote lake house by a psychotic stranger and would-be scribe who claims Rainey swiped his best story idea. But as Rainey endeavors to prove his innocence, he begins to question his own sanity.",2004,6.6
