title,genres,movie_id
"Shot in the Dark, A",Comedy|Crime|Mystery,1594
"Navigator, The",Comedy,32318
"Court Jester, The",Adventure|Comedy|Musical,11839
Bullitt,Action|Crime|Drama|Thriller,916
Jezebel,Drama,1976
"Hunchback of Notre Dame, The",Drama,31685
42nd Street,Drama|Musical|Romance,3062
That Touch of Mink,Comedy|Romance,12708
Sweet Dreams,Drama,42045
"Play It Again, Sam",Comedy|Romance,11610
Send Me No Flowers,Comedy|Romance,4939
Pygmalion,Comedy|Drama,25016
"Passage to India, A",Adventure|Drama,15927
Black Orpheus,Drama|Romance,40423
Amarcord,Comedy|Drama,7857
Hero,Action|Adventure|Drama,79
Horse Feathers,Comedy,13912
Anna Karenina,Drama|Romance,70881
"Front Page, The",Comedy,987
Rivers and Tides,Documentary,30140
Nausicaä of the Valley of the Wind,Adventure|Animation|Drama|Fantasy|Sci-Fi,81
Doc Hollywood,Comedy|Romance,11821
Dragnet,Comedy|Crime|Drama,10023
Madhouse,Comedy,51036
1941,Comedy|War,11519
Foul Play,Comedy|Thriller,15659
Crime Story,Action|Crime|Drama,18857
Beyond the Clouds,Drama|Romance,33517
"Collector, The",Drama|Horror|Thriller,42740
Deep Red,Horror|Mystery|Thriller,20126
Diabolique,Horror|Mystery|Thriller,827
Leprechaun,Comedy|Horror,11811
Wings of Honneamise,Animation|Drama|Sci-Fi|War,20043
Adam's Rib,Comedy|Romance,25431
King of Hearts,Comedy|Drama|War,17685
Naked Lunch,Drama|Fantasy|Mystery|Sci-Fi,2742
Grass,Documentary,22010
Spring Forward,Drama,51145
Run,Action|Drama|Thriller,48129
"Summer Place, A",Drama,18904
"Night at the Opera, A",Comedy|Musical|Romance,37719
"Element of Crime, The",Drama|Thriller,9063
"Cooler, The",Comedy|Drama|Romance,10744
In America,Drama|Romance,10511
My Flesh and Blood,Documentary,22289
Honey,Drama|Romance,10028
"Last Samurai, The",Action|Adventure|Drama|War,616
Big Fish,Drama|Fantasy|Romance,587
Something's Gotta Give,Comedy|Drama|Romance,6964
Stuck on You,Comedy,1792
Girl with a Pearl Earring,Drama|Romance,3635
"Lord of the Rings: The Return of the King, The",Action|Adventure|Drama|Fantasy,122
Mona Lisa Smile,Drama|Romance,11820
Calendar Girls,Comedy,8696
"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The",Documentary|War,12698
House of Sand and Fog,Drama,11093
Monster,Crime|Drama,504
Cheaper by the Dozen,Children|Comedy,11007
Cold Mountain,Drama|Romance|War,2289
Paycheck,Action|Sci-Fi|Thriller,9620
Peter Pan,Action|Adventure|Children|Fantasy,10601
"Company, The",Drama|Musical,52036
Japanese Story,Drama,13433
Chasing Liberty,Comedy|Romance,14844
Aileen: Life and Death of a Serial Killer,Documentary,37088
Along Came Polly,Comedy|Romance,5966
Torque,Action|Crime,10718
Crimson Gold,Drama,40427
Osama,Drama,14757
"Great Gatsby, The",Drama,11034
Wuthering Heights,Drama|Romance,25095
Ship of Fools,Drama,30080
This Property is Condemned,Drama|Romance,65012
Jane Eyre,Drama,131313
Blame It on the Bellboy,Comedy,34151
Only the Strong,Action,15797
"Adventures of Ford Fairlane, The",Action|Comedy,9548
Beyond Re-Animator,Horror,11429
"Wind and the Lion, The",Adventure,14815
Mon Oncle,Comedy,427
Dr. Jekyll and Mr. Hyde,Drama|Horror,3022
M. Hulot’s Holiday,Comedy,778
People Will Talk,Comedy|Romance,23152
I Was a Male War Bride,Comedy|Romance,23567
To Have and Have Not,Adventure|Drama|Romance|Thriller|War,22584
High Sierra,Crime|Drama|Film-Noir|Thriller,27725
Dark Passage,Crime|Drama|Film-Noir|Romance|Thriller,16227
"Ox-Bow Incident, The",Drama|Western,980
They Drive by Night,Drama,16933
Reefer Madness,Comedy|Drama,37833
D.O.A.,Drama|Film-Noir|Mystery,18995
Pumping Iron,Documentary,5205
Cool World,Animation|Comedy|Fantasy,14239
"Strada, La",Drama,405
Ichi the Killer,Action|Comedy|Crime|Drama|Horror|Thriller,9696
"Boy and His Dog, A",Sci-Fi,4917
Ashes and Diamonds,Drama|War,5055
Intolerance: Love's Struggle Throughout the Ages,Drama,3059
Tormented,Horror|Thriller,28586
Chitty Chitty Bang Bang,Adventure|Children|Comedy|Fantasy|Musical,11708
Suriyothai,Action|Adventure|Drama|War,27329
Where the Day Takes You,Drama,17736
The Butterfly Effect,Drama|Sci-Fi|Thriller,1954
Win a Date with Tad Hamilton!,Comedy|Romance,13476
Touching the Void,Adventure|Documentary,11194
"Big Bounce, The",Comedy|Crime|Thriller,12634
"Perfect Score, The",Comedy|Crime,13505
You Got Served,Drama|Musical,14114
Latter Days,Comedy|Drama|Romance,15708
Barbershop 2: Back in Business,Comedy,21301
Catch That Kid,Action|Adventure|Children|Comedy|Crime,20483
Miracle,Drama,14292
An Amazing Couple,Comedy|Romance,44539
"Dreamers, The",Drama,1278
"Lost Skeleton of Cadavra, The",Comedy|Horror|Sci-Fi,18841
"Hip Hop Witch, Da",Comedy|Horror|Thriller,76176
Thirteen,Drama,11023
Best Defense,Comedy|War,11221
50 First Dates,Comedy|Romance,1824
Welcome to Mooseport,Comedy,16784
Kitchen Stories,Comedy|Drama,11083
Monsieur Ibrahim,Drama,337
Diary of a Country Priest,Drama,43376
"Thief of Bagdad, The",Action|Adventure|Fantasy,28963
The Diary of Anne Frank,Drama|War,2576
Allegro non troppo,Animation|Comedy|Fantasy|Musical,22561
Black Widow,Crime|Drama|Mystery|Thriller,19345
Herod's Law,Comedy|Crime|Mystery,14430
Flesh & Blood,Action|Adventure|Drama|War,12775
King Solomon's Mines,Adventure|Comedy,9838
Raw Deal,Action,2099
"Goodbye, Mr. Chips",Drama|Romance,42852
"Follow Me, Boys!",Comedy|Drama,40454
Against the Ropes,Comedy|Drama,8842
Confessions of a Teenage Drama Queen,Comedy,11132
EuroTrip,Adventure|Comedy,9352
"Passion of the Christ, The",Drama,615
Club Dread,Comedy|Horror,11217
Dirty Dancing: Havana Nights,Romance,10677
Twisted,Thriller,13572
"Good bye, Lenin!",Comedy|Drama,338
Hidalgo,Adventure|Drama,2023
Starsky & Hutch,Action|Comedy|Crime|Thriller,9384
"Reckoning, The",Crime|Drama,25935
Persona,Drama,797
"Passion of Anna, The",Drama,42602
"Corbeau, Le",Crime|Drama|Thriller,29084
Pickup on South Street,Film-Noir,25955
"Damned, The",Drama|War,41876
Just One of the Guys,Comedy,24548
"Wrong Arm of the Law, The",Comedy|Crime,42989
Agent Cody Banks 2: Destination London,Action|Adventure|Children|Comedy,17047
"Girl Next Door, The",Comedy|Romance,10591
Secret Window,Mystery|Thriller,1586
Spartan,Thriller,11169
Broken Wings,Drama,49689
Wilbur Wants to Kill Himself,Comedy|Drama|Romance,156
Mad Dog and Glory,Comedy|Drama|Romance,10433
Peyton Place,Drama|Romance,43236
Dawn of the Dead,Action|Drama|Horror|Thriller,924
Eternal Sunshine of the Spotless Mind,Drama|Romance|Sci-Fi,38
Taking Lives,Crime|Drama|Thriller,11081
Intermission,Comedy|Crime|Drama,16941
Jersey Girl,Comedy|Drama|Romance,9541
"Ladykillers, The",Comedy|Crime,5516
Never Die Alone,Crime|Drama|Thriller,20304
Scooby-Doo 2: Monsters Unleashed,Action|Adventure|Children|Comedy|Mystery,11024
Dogville,Drama|Mystery|Thriller,553
Ned Kelly,Drama,10544
Hellboy,Action|Adventure|Fantasy|Horror,1487
"Prince & Me, The",Comedy|Romance,11137
Walking Tall,Action,11358
"United States of Leland, The",Crime|Drama,13573
The Alamo,Drama|War|Western,10733
Ella Enchanted,Comedy|Fantasy|Romance,14442
"Whole Ten Yards, The",Action|Comedy|Crime,2122
I'm Not Scared,Drama|Mystery|Thriller,25300
"Ten Commandments, The",Adventure|Drama,6844
Dawn of the Dead,Action|Drama|Horror,923
Prey for Rock & Roll,Drama|Musical,28026
Those Magnificent Men in Their Flying Machines,Action|Adventure|Comedy,10338
Cheaper by the Dozen,Comedy|Drama,33839
Scenes From a Marriage,Drama,133919
Munchies,Comedy|Horror,4365
Going in Style,Comedy|Drama,65066
After Hours,Comedy|Thriller,10843
Kill Bill: Vol. 2,Action|Drama|Thriller,393
"Punisher, The",Action|Crime|Thriller,7220
Paper Clips,Documentary,33823
This So-Called Disaster,Documentary,126117
13 Going on 30,Comedy|Fantasy|Romance,10096
Man on Fire,Action|Crime|Drama|Mystery|Thriller,9509
Envy,Comedy,10710
Godsend,Drama|Horror|Thriller,11058
Laws of Attraction,Comedy|Romance,11141
Mean Girls,Comedy,10625
Van Helsing,Action|Adventure|Fantasy|Horror,7131
"Mudge Boy, The",Drama,26899
Breakin' All the Rules,Comedy|Romance,16428
Troy,Action|Adventure|Drama|War,652
Carandiru,Crime|Drama,8440
Coffee and Cigarettes,Comedy|Drama,883
Eye See You,Horror|Thriller,10375
Watch on the Rhine,Drama,68440
Enemy Mine,Adventure|Drama|Sci-Fi,11864
Enter the Dragon,Action|Crime,9461
Happy Together,Drama|Romance,18329
Henry & June,Drama,17993
Martin,Drama|Horror,26517
"Three Faces of Eve, The",Drama,28285
100 Girls,Comedy|Romance,10035
Fail-Safe,Drama|Thriller|War,502
Paperhouse,Fantasy|Horror|Thriller,41965
Dobermann,Action|Crime,10347
Kwaidan,Horror,30959
28 Up,Documentary,20561
You Only Live Twice,Action|Adventure|Sci-Fi|Thriller,667
Octopussy,Action|Adventure|Thriller,700
Wit,Drama,26976
Never Say Never Again,Action|Adventure|Thriller,36670
Pride and Prejudice,Comedy|Drama|Romance,43818
"Fountainhead, The",Drama,24650
Woman of the Year,Comedy|Romance,20640
"Samouraï, Le",Crime|Drama|Thriller,5511
Oklahoma!,Musical|Romance|Western,13936
Desert Hearts,Drama,294
Body Double,Mystery|Thriller,11507
Chaplin,Drama,10435
"Miracle Worker, The",Drama,1162
Monster in a Box,Comedy|Drama,34328
School Ties,Drama,14684
Raising Cain,Horror|Thriller,13937
Rose Red,Horror|Mystery|Thriller,14980
Noises Off...,Comedy,26670
Babylon 5: In the Beginning,Adventure|Sci-Fi,10940
Witchfinder General,Horror,31965
Versus,Action|Comedy|Fantasy|Horror,5842
Pride and Prejudice,Drama|Romance,164721
"China Syndrome, The",Drama|Thriller,988
"Wages of Fear, The",Action|Adventure|Drama|Thriller,204
Look Who's Talking Too,Comedy|Romance,9356
"Bells of St. Mary's, The",Drama,32430
"Delta Force, The",Action,16113
Pat and Mike,Comedy|Romance,33575
Animal Crackers,Comedy|Musical,13913
"He Said, She Said",Comedy|Drama|Romance,17956
Bedazzled,Comedy|Fantasy,18209
Cat People,Drama|Horror|Romance|Thriller,25508
Camelot,Drama|Musical|Romance,18978
"Lonely Guy, The",Comedy,27171
"Four Musketeers, The",Action|Adventure|Comedy|Romance,12310
Protocol,Comedy,37296
"Postman Always Rings Twice, The",Crime|Drama|Film-Noir|Thriller,25736
Matinee,Comedy|Drama,25389
Baxter,Drama|Horror,52794
Explorers,Adventure|Children|Sci-Fi,9872
"Scent of Green Papaya, The",Drama,19552
Pierrot le fou,Crime|Drama,2786
Weekend,Drama,8075
Tuesdays with Morrie,Drama,26133
Alexander Nevsky,Action|Drama|War,10235
Jason and the Argonauts,Action|Adventure|Fantasy,11533
"Tinker, Tailor, Soldier, Spy",Drama|Thriller,140207
Throne of Blood,Action|Drama|Thriller|War,3777
"Best of Youth, The",Drama,11659
Undercurrent,Film-Noir|Thriller,44098
"Bang, Bang, You're Dead",Drama,16876
Twister,Comedy,77780
Sniper,Action|Drama,9545
Genghis Blues,Documentary,28030
"11'09""01 - September 11",Drama,1926
"Parallax View, The",Thriller,17365
"Warriors, The",Action|Adventure|Crime|Thriller,11474
Babylon 5: A Call to Arms,Adventure|Sci-Fi,10916
Babylon 5: The River of Souls,Drama|Sci-Fi,10921
Babylon 5: Thirdspace,Drama|Sci-Fi,10941
True Stories,Comedy|Musical,24798
"Virgin Spring, The",Crime|Drama,11656
Mogambo,Adventure|Drama|Romance,25009
"Secret Life of Walter Mitty, The",Comedy|Romance|Thriller,40092
Another Thin Man,Comedy|Crime|Drama|Mystery|Romance,14589
"Thin Man Goes Home, The",Comedy|Crime|Mystery,14594
Shadow of the Thin Man,Comedy|Crime|Mystery,14590
After the Thin Man,Comedy|Crime|Mystery|Romance,14588
Song of the Thin Man,Comedy|Crime|Drama|Musical|Mystery|Romance,14595
Love Crazy,Comedy,20644
Gunga Din,Adventure|Comedy|War,24965
Children of Dune,Fantasy|Sci-Fi,192936
Dune,Drama|Fantasy|Sci-Fi,876
Lammbock,Comedy,1583
"Legend, The",Action|Comedy,17653
Tremors II: Aftershocks,Comedy|Horror|Sci-Fi,11069
Tremors 3: Back to Perfection,Comedy|Horror|Sci-Fi,10829
Notorious C.H.O.,Comedy,57946
The Plague of the Zombies,Horror,29049
I Walked with a Zombie,Drama|Horror,27130
Highway 61,Comedy,8468
How to Succeed in Business Without Really Trying,Comedy|Musical,22682
Pat Garrett and Billy the Kid,Western,11577
"Last Man on Earth, The",Drama|Horror|Sci-Fi,21159
"Duck, You Sucker",Action|Western,336
Bring Me the Head of Alfredo Garcia,Crime|Drama|Thriller,11942
Ride the High Country,Adventure|Drama|Western,36206
Master of the Flying Guillotine,Action,49636
Frankenstein Must Be Destroyed,Drama|Horror|Sci-Fi,3075
Gidget,Comedy,43096
Desperate Living,Comedy|Crime,14262
Stray Dog,Drama|Film-Noir|Thriller,30368
"Hidden Fortress, The",Action|Adventure,1059
High and Low,Crime|Drama|Film-Noir|Thriller,12493
"People Under the Stairs, The",Horror|Mystery|Thriller,13122
Dark Days,Documentary,14273
Zelig,Comedy,11030
Shame,Drama|War,26372
"Silence, The",Drama,11506
Winter Light,Drama,29455
Through a Glass Darkly,Drama,11602
The Magician,Drama,29453
"Killers, The",Crime|Film-Noir,14638
"Night of the Iguana, The",Drama|Thriller,14703
Nightbreed,Fantasy|Horror,20481
Ken Park,Drama,7090
Monterey Pop,Documentary|Musical,42632
"Bridge Too Far, A",Action|Drama|War,5902
Infernal Affairs,Crime|Drama|Thriller,10775
"Tale of Two Sisters, A",Drama|Horror|Mystery|Thriller,4552
Broadway Danny Rose,Comedy,12762
From Beyond,Horror|Sci-Fi,14510
Robot Jox,Sci-Fi,15618
Dolls,Horror,24341
Space Truckers,Comedy|Sci-Fi,10690
Death Race 2000,Action|Sci-Fi,13282
"Bucket Of Blood, A",Comedy|Horror,22642
Brigadoon,Fantasy|Musical|Romance,18283
"Power of One, The",Drama,13823
"Weather Underground, The",Documentary,14108
Kikujiro,Comedy|Drama,4291
"Spring, Summer, Fall, Winter... and Spring",Drama,113
"Phantom Tollbooth, The",Adventure|Animation|Children|Fantasy,28476
"Getaway, The",Action|Crime|Drama|Thriller,5916
Dark Water,Drama|Horror|Mystery|Thriller,12205
"Thing Called Love, The",Comedy|Drama|Romance,27804
The Thief,Drama,46187
How to Steal a Million,Comedy|Crime|Romance,3001
"Stendhal Syndrome, The",Crime|Horror|Thriller,39434
Mean Streets,Crime|Drama,203
Jack the Bear,Comedy|Drama,38749
I Am a Fugitive from a Chain Gang,Crime|Drama|Film-Noir,29740
Hamburger Hill,Action|Drama|War,10652
Sweet Bird of Youth,Drama,33632
Frankenstein Unbound,Drama|Horror|Sci-Fi,3072
Shiri,Action|Drama|Romance|Thriller,10355
Bad Day at Black Rock,Drama|Thriller|Western,14554
In China They Eat Dogs,Action|Comedy,250
Delta Force 2,Action|Adventure|Thriller|War,19086
Crossroads,Drama,15392
Seducing Doctor Lewis,Comedy,41277
Sunrise: A Song of Two Humans,Drama|Romance,631
Shock Corridor,Drama,25504
Au revoir les enfants,Drama,1786
Pursuit of Happiness,Comedy|Romance,210937
Gladiator,Action|Drama,16219
Indestructible Man,Crime|Horror|Sci-Fi,48385
"Wasp Woman, The",Horror|Sci-Fi,27545
Attack of the Giant Leeches,Horror|Sci-Fi,22718
Dead or Alive: Hanzaisha,Action|Crime,11315
Lola Montès,Drama,35987
Charly,Drama|Sci-Fi,29146
Lust for Life,Drama,29592
"Dolce Vita, La",Drama,439
Jin Roh: The Wolf Brigade,Animation|Fantasy|Thriller,823
Rush,Crime|Drama,20289
Captain Blood,Action|Adventure|Romance,16905
*batteries not included,Children|Comedy|Fantasy|Sci-Fi,11548
Educating Rita,Comedy|Drama,38291
Sansho the Bailiff,Drama,20532
Zazie dans le métro,Comedy,2546
"Americanization of Emily, The",Comedy|Drama|War,42791
Anne of the Thousand Days,Drama,22522
"Avventura, L'",Drama|Mystery|Romance,5165
Beyond the Valley of the Dolls,Comedy|Horror,5722
Hiroshima Mon Amour,Drama|Romance|War,5544
Ugetsu,Drama|Thriller,14696
"Day of the Jackal, The",Crime|Thriller,4909
Night of the Living Dead,Horror,19185
"Maltese Falcon, The",Mystery,28257
I Love You Again,Comedy|Drama,20643
Safety Last!,Action|Comedy|Romance,22596
While the City Sleeps,Drama|Film-Noir,36786
Little Murders,Comedy|Crime,27459
Viridiana,Comedy|Drama,4497
Masterminds,Action|Comedy|Thriller,25224
Lupin III: The Castle Of Cagliostro,Action|Adventure|Animation|Comedy|Crime|Mystery,15371
Arizona Dream,Comedy|Drama|Fantasy|Romance,11044
3 Women,Drama,41662
Grey Gardens,Documentary,17346
Purple Rain,Drama|Musical,13763
Point of No Return,Action|Thriller,10498
"Hairdresser's Husband, The",Comedy|Drama|Romance,11796
College,Comedy,34847
Mitchell,Action|Crime,32303
Used People,Comedy|Drama,41779
"Front Page, The",Comedy|Drama|Romance,42814
Dolls,Drama|Romance,870
"Man Who Came to Dinner, The",Comedy,26319
Make Way for Tomorrow,Drama,41059
"Major and the Minor, The",Comedy|Romance,39871
"Caine Mutiny, The",Drama|War,10178
Black Narcissus,Drama,16391
Escape from Alcatraz,Drama|Thriller,10734
Oliver Twist,Adventure|Crime|Drama,10949
Shrek 2,Adventure|Animation|Children|Comedy|Musical|Romance,809
"Day After Tomorrow, The",Action|Adventure|Drama|Sci-Fi|Thriller,435
Raising Helen,Comedy|Drama|Romance,4599
Soul Plane,Comedy,12657
Baadasssss!,Drama,28219
Saved!,Comedy|Drama,13193
Harry Potter and the Prisoner of Azkaban,Adventure|Fantasy|IMAX,673
Mindhunters,Action|Crime|Horror|Mystery|Thriller,16617
"Blind Swordsman: Zatoichi, The",Action|Comedy|Crime|Drama,246
"Chronicles of Riddick, The",Action|Sci-Fi|Thriller,2789
Garfield: The Movie,Animation|Children|Comedy,8920
"Stepford Wives, The",Comedy|Fantasy|Thriller,9890
"Hunting of the President, The",Documentary,26254
Napoleon Dynamite,Comedy,8193
"Doctor, The",Drama,26142
"Dresser, The",Drama,42122
Father Hood,Comedy,65137
Hello Again,Comedy,35151
Hope Springs,Comedy|Romance,21544
Lover Come Back,Comedy|Romance,40894
Police Academy: Mission to Moscow,Comedy|Crime,11546
Big Wednesday,Comedy|Drama,18387
Book of Love,Comedy|Romance,52560
Hour of the Wolf,Drama|Horror,18333
Suddenly,Crime|Drama|Film-Noir,18398
"Divorcee, The",Drama|Romance,80708
Meet the Applegates,Comedy,76516
Robot Carnival,Animation|Comedy|Drama|Fantasy|Sci-Fi,33441
Americathon,Comedy|Sci-Fi,47819
Sands of Iwo Jima,Action|Drama|Romance|War,18712
This Island Earth,Sci-Fi,831
Anthony Adverse,Adventure|Romance,37658
Blackboard Jungle,Drama,26516
Luna Papa,Comedy|Drama|Fantasy,10573
Investigation of a Citizen Above Suspicion,Crime|Drama|Thriller,26451
To Each His Own,Drama,54568
"Heiress, The",Drama|Romance,28571
Dragon Seed,Drama|War,123665
Executive Suite,Drama,43336
Johnny Belinda,Drama,62000
Super Size Me,Comedy|Documentary|Drama,9372
Johnny Eager,Crime|Drama|Film-Noir|Romance,41495
"Jetée, La",Romance|Sci-Fi,662
Northwest Passage,Action|Adventure|Drama|Romance|Thriller|Western,43805
"Picture of Dorian Gray, The",Drama|Fantasy|Horror,16559
"Human Condition I, The",Drama|War,31217
Please Don't Eat the Daisies,Children|Comedy|Musical,19414
White Heat,Crime|Drama|Film-Noir,15794
"Christmas Carol, A",Drama|Fantasy,13188
Memphis Belle,Action|Drama|War,12651
"Cincinnati Kid, The",Drama,886
Animal Factory,Crime|Drama,9791
Godzilla vs. Mechagodzilla,Action|Horror|Sci-Fi,38582
"Hitcher, The",Action|Thriller,9542
Show Boat,Drama|Musical|Romance,17820
Fear X,Mystery|Thriller,37696
Freaks,Crime|Drama|Horror,136
"Immigrant, The",Comedy,47653
Silent Movie,Comedy,10970
Anna Christie,Drama,42812
Dr. Jekyll and Mr. Hyde,Drama|Horror,3019
Around the World in 80 Days,Adventure|Children|Comedy,10204
Dodgeball: A True Underdog Story,Comedy,9472
"Terminal, The",Comedy|Drama|Romance,594
Dear Frankie,Drama|Romance,8981
White Chicks,Action|Comedy|Crime,12153
"Door in the Floor, The",Drama,1944
"Notebook, The",Drama|Romance,11036
Two Brothers,Adventure|Children|Drama,1997
De-Lovely,Drama|Musical,15237
"Day at the Races, A",Comedy|Musical,11939
Bob & Carol & Ted & Alice,Comedy|Drama,26520
"Claymation Christmas Celebration, A",Animation|Children|Comedy|Musical,21386
Happenstance,Comedy|Drama,24908
Comandante,Documentary,25783
Undead,Action|Comedy|Horror|Sci-Fi,8991
Into the Woods,Adventure|Comedy|Fantasy|Musical,23378
Pirates of Silicon Valley,Documentary|Drama,3293
Manufacturing Consent: Noam Chomsky and the Media,Documentary|War,36947
Mayor of the Sunset Strip,Documentary,61487
Killing Me Softly,Drama|Mystery|Romance|Thriller,14365
"Philadelphia Experiment, The",Adventure|Drama|Sci-Fi,10606
Juice,Action|Crime|Drama|Thriller,16136
Revenge of the Pink Panther,Comedy|Crime,6081
Angels with Dirty Faces,Crime|Drama|Film-Noir|Thriller,13696
Zero de conduite,Comedy|Drama,44494
Taxi,Action|Comedy,2330
Taxi 3,Action|Comedy,2334
Tokyo Godfathers,Adventure|Animation|Drama,13398
Our Hospitality,Comedy,701
All of Me,Comedy|Fantasy,10631
"Farmer's Daughter, The",Comedy,43466
Overboard,Comedy|Romance,10780
Butterfield 8,Drama,23724
"Exterminating Angel, The",Comedy|Drama|Fantasy|Mystery,29264
Fahrenheit 9/11,Documentary,1777
Roxanne,Comedy|Romance,11584
Dr. Terror's House of Horrors,Horror|Sci-Fi,26811
Secret Society,Comedy,161080
"Last Starfighter, The",Action|Adventure|Comedy|Sci-Fi,11884
Spider-Man 2,Action|Adventure|Sci-Fi|IMAX,558
Before Sunset,Drama|Romance,80
King Arthur,Action|Adventure|Drama|War,9477
Anchorman: The Legend of Ron Burgundy,Comedy,8699
"Cinderella Story, A",Comedy|Romance,11247
"I, Robot",Action|Adventure|Sci-Fi|Thriller,2048
Maria Full of Grace,Crime|Drama,436
Long Day's Journey Into Night,Drama,43004
"Short Film About Killing, A",Crime|Drama,10754
"Bourne Supremacy, The",Action|Crime|Thriller,2502
Catwoman,Action|Crime|Fantasy,314
A Home at the End of the World,Drama|Romance,18923
"Testament of Dr. Mabuse, The",Crime|Horror|Mystery|Thriller,12206
Flash Gordon Conquers the Universe,Action|Sci-Fi,68064
"Man Escaped, A",Adventure|Drama,15244
"Miracle of Marcelino, The",Comedy|Drama,62395
Slaughterhouse-Five,Comedy|Drama|Sci-Fi|War,24559
"Bachelor and the Bobby-Soxer, The",Comedy,27437
Mr. Blandings Builds His Dream House,Comedy,32294
My Favorite Wife,Comedy|Romance,41463
"New Adventures of Pippi Longstocking, The",Adventure|Children|Fantasy|Musical,19051
Night and Day,Drama|Musical,43485
"Snake Pit, The",Drama,62694
"Super, The",Comedy,53287
"Leopard, The",Drama|War,1040
"Day of the Locust, The",Drama,5122
To End All Wars,Action|Drama|War,1783
"Woman Is a Woman, A",Comedy|Drama|Musical|Romance,31522
Biggles,Adventure|Fantasy|Sci-Fi,22976
"Yesterday, Today and Tomorrow",Comedy,42801
Unprecedented: The 2000 Presidential Election,Documentary,41316
"Prime of Miss Jean Brodie, The",Drama,5179
My Voyage to Italy,Documentary,53198
This Gun for Hire,Crime|Film-Noir|Thriller,16703
Sherlock Holmes: Terror by Night,Crime|Mystery|Thriller,20408
"Spy Who Came in from the Cold, The",Drama|Thriller,13580
Sherlock Holmes and the Secret Weapon,Crime|Mystery|Thriller,18706
Sherlock Holmes: The Woman in Green,Mystery,34327
Sherlock Holmes: Dressed to Kill,Crime|Mystery,20417
"Manchurian Candidate, The",Thriller,14462
Thunderbirds,Action|Adventure|Fantasy|Sci-Fi,14623
"Village, The",Drama|Mystery|Thriller,6947
Garden State,Comedy|Drama|Romance,401
Musa the Warrior,Action|Adventure|Drama|War,23305
"Funny Thing Happened on the Way to the Forum, A",Comedy|Musical,17768
Collateral,Action|Crime|Drama|Thriller,1538
Little Black Book,Comedy|Romance,14846
Code 46,Romance|Sci-Fi,2577
Story of Women,Drama,41975
Harold and Kumar Go to White Castle,Adventure|Comedy,11282
"Princess Diaries 2: Royal Engagement, The",Comedy|Romance,11130
Danny Deckchair,Comedy|Romance,14389
AVP: Alien vs. Predator,Action|Horror|Sci-Fi|Thriller,395
We Don't Live Here Anymore,Drama,23601
Without a Paddle,Comedy,10762
Exorcist: The Beginning,Horror|Thriller,11026
"Bill Cosby, Himself",Comedy|Documentary,20120
Anacondas: The Hunt for the Blood Orchid,Adventure|Drama|Horror|Sci-Fi|Thriller,11237
Suspect Zero,Crime|Thriller,8080
Warriors of Heaven and Earth,Action|Adventure|Drama,14797
Vanity Fair,Drama|Romance,11632
Paparazzi,Drama|Thriller,15644
Wicker Park,Drama|Romance|Thriller,11208
Alice Doesn't Live Here Anymore,Drama|Romance,16153
Who's That Knocking at My Door?,Drama,42694
Camera Buff,Drama,42164
"Vitelloni, I",Drama,12548
Cellular,Action|Crime|Drama|Mystery|Thriller,9759
Resident Evil: Apocalypse,Action|Horror|Sci-Fi|Thriller,1577
Mr. 3000,Comedy|Drama,16232
Sky Captain and the World of Tomorrow,Action|Adventure|Sci-Fi,5137
Wimbledon,Comedy|Romance,11823
First Daughter,Comedy|Romance,13969
"Forgotten, The",Drama|Mystery|Sci-Fi|Thriller,10145
"Motorcycle Diaries, The",Adventure|Drama,1653
Shaun of the Dead,Comedy|Horror,747
"Come Back, Little Sheba",Drama,84214
Murder on the Orient Express,Crime|Mystery|Thriller,4176
Mask,Drama,11177
Orca: The Killer Whale,Action|Drama|Horror|Thriller,12707
1492: Conquest of Paradise,Adventure|Drama,1492
Cannibal Holocaust,Horror,8689
Shark Tale,Animation|Children|Comedy,10555
Ladder 49,Action|Drama|Thriller,11128
I Heart Huckabees,Comedy,1599
Raise Your Voice,Romance,14024
Taxi,Action|Comedy,11045
Primer,Drama|Sci-Fi,14337
Stage Beauty,Drama,26108
Shall We Dance?,Comedy|Romance,4380
Team America: World Police,Action|Adventure|Animation|Comedy,3989
Eulogy,Comedy|Crime|Drama,16358
P.S.,Comedy|Drama|Fantasy|Romance,25313
"Country Girl, The",Drama,2438
"Rose Tattoo, The",Drama|Romance,65550
"Fearless Vampire Killers, The",Comedy|Horror,3053
"Decline of the American Empire, The",Comedy|Drama,18499
Bebe's Kids,Animation|Children|Comedy,36616
Friday Night Lights,Action|Drama,13416
Tarnation,Documentary,1435
"Final Cut, The",Sci-Fi|Thriller,11099
Being Julia,Comedy|Drama,18701
Surviving Christmas,Comedy,15566
"Grudge, The",Horror|Mystery|Thriller,1970
Alfie,Comedy|Drama|Romance,8849
Sideways,Comedy|Drama|Romance,9675
The Machinist,Drama|Mystery|Thriller,4553
Vera Drake,Drama,11109
Falling Angels,Drama,48678
Lightning in a Bottle,Documentary,126148
Undertow,Crime|Drama|Thriller,16131
Saw,Horror|Mystery|Thriller,176
Ray,Drama,1677
Birth,Drama|Mystery,10740
"Incredibles, The",Action|Adventure|Animation|Children|Comedy,9806
Callas Forever,Drama,47959
